,Term,Interbank,Sov,LBPratespread,USDratespread,CDratespread,LBPdeprate,USDdeprate,EMP,Financialdoll,CA,FA,Rem,FApc,CApc,CAratio,rempc,Oil,Tadawol,gdp,gdp3,gdp6,gdp12,dep_sov_spread,M2resratio,portinflow,portoutflow,passenger inflow,passenger outflow,Construction permits ,Cement deliveries,portinflowpc,portoutflowpc,passengerinflowpc,passengeroutflowpc,Constructionpermitspc,Cementdeliveriespc,Dummy_variable2006
2011-06-30,1.48,2.75,5.0,1.9699999999999998,4.17,-2.0500000000000003,5.62,2.81,0.07858196781528098,0.6675893520656724,-92.05,523.45,514.03,3.4176723774158164,-0.6735468312231798,1.0310581218034358,-0.012468300929839415,0.5199465996544752,0.057743160107747604,0.04800000000000004,0.08296943231441056,0.0390625,-0.003816793893129722,-1.69,1948.078633443919,541159.714590592,83668.45321507839,245281.66937244745,246180.14576937634,1710720.539232337,542375.0829370471,0.057942045984990864,0.5998858338883075,0.02114578388173083,0.06326310351353714,0.10555189259527742,0.1999127974917101,0
2011-07-31,1.52,2.75,5.0,1.7400000000000002,4.17,-2.02,5.59,2.86,-0.4175800355908193,0.6673616573936476,-205.26,913.81,538.22,0.2615063916728788,-0.6532887402452621,1.0695592940028196,0.005116904459550264,0.5623822505928986,0.05928335306497101,0.01984126984126977,0.048387096774193505,-0.015748031496062964,-0.035019455252918275,-1.6999999999999997,1921.1334786067587,487073.445996979,67080.75042390921,234381.28746922943,286221.38887679647,1236252.9729581822,548238.6988035929,-0.09034633106882961,0.1761706232987632,-0.055618772216451506,0.12362198635686639,-0.3000781918280242,0.14633446678002815,0
2011-08-31,1.48,3.0,5.18,2.0,4.36,-1.9600000000000004,5.53,2.8,-1.2227733115209665,0.6655292759657958,-728.41,916.23,538.95,0.6094823194617669,0.08771484462496448,1.2786629991086151,0.04776624285547659,0.435195385128641,-0.006585264715233685,0.03947368421052633,-0.022471910112359605,0.08641975308641969,-0.029535864978902926,-1.6,1837.998041455851,597235.9489272636,69925.54838482094,209682.2704931774,184982.06600999733,1219769.507982337,424562.6784231582,0.5221262482976263,-0.08255152058187964,0.22954483561682437,-0.1500686822640097,-0.25394923386774215,0.0662001227729303,0
2011-09-30,1.48,3.0,5.2,1.79,4.08,-2.0100000000000002,5.58,2.84,0.012048318059861507,0.662469201473754,-526.36,230.31,541.19,-0.2146023734824717,0.07181982935918074,1.1813502385915349,0.04109035646268966,0.4365581113236565,-0.039962840161650304,0.08296943231441056,0.0390625,0.04743083003952564,-0.016129032258064502,-1.65,1855.3551948264037,548027.479428425,42824.53428678701,241079.4685567918,242587.64836667862,1226993.398607337,420611.6541176027,0.44578720935853444,-0.3270731046115848,-0.006495438908353579,0.10577203216998332,-0.1195874970179508,0.42174588420331616,0
2011-10-31,1.48,2.75,5.13,1.67,4.279999999999999,-2.03,5.6,2.82,0.06965343014128082,0.6625344612552351,-1196.68,372.25,557.72,-4.869140421993556,0.4792271845140237,1.4232290008841733,0.11906577310485988,0.325070995537426,-0.0353355964771932,0.048387096774193505,-0.015748031496062964,0.014814814814814836,-0.01538461538461533,-1.6699999999999995,1872.4389604430899,507503.73271912616,74174.81439433307,240014.36122620243,233738.66397064048,1284009.2284684482,553792.3034231582,0.006625140573013555,0.29389385280838565,0.09285537100130092,0.06200620898629938,-0.06268572648156256,0.14527727759936981,0
2011-11-30,1.48,2.75,5.16,1.7199999999999998,4.15,-2.02,5.59,2.84,-0.20295223452423455,0.6575489462677812,-481.37,-90.54,519.35,-1.2087281278096687,-0.5289921722113503,1.1813500001883686,0.05886070787799702,0.29554147550883747,-0.03202850625981424,-0.022471910112359605,0.08641975308641969,0.027131782945736482,0.0,-1.6599999999999997,1879.5187408729514,421557.6871584548,46384.369223647824,290319.3925311937,280581.39601680706,1155357.7996490037,311654.02738149156,0.04853415975765296,-0.1257634963390114,0.0007857551325090029,-0.0004935043023452934,-0.11783320195894842,-0.22201057423199178,0
2011-12-31,1.48,2.75,5.15,1.75,4.1899999999999995,-2.06,5.63,2.83,0.0,0.6591464080269049,-242.34,726.1,530.89,-0.17560770689283234,0.3227443916816768,1.0754511376514688,-0.06974013912982546,0.17820495076910614,-0.03557349103034324,0.0390625,0.04743083003952564,-0.003816793893129722,-0.015037593984962405,-1.6999999999999997,1903.066688301152,508695.07231116603,74600.36084843626,234722.79977067324,218155.60259977853,1302558.415968448,499435.049950936,0.13280416487743985,0.029822111247478356,0.061007355648607264,0.035800034299434236,-0.14806184593258953,0.10196790286991964,0
2012-01-31,1.48,2.75,5.17,1.5900000000000007,4.12,-2.03,5.6,2.87,0.04658087811395852,0.6587537344432108,-643.13,864.78,523.31,-18.34416365824308,-0.19883150210528944,1.2724919285817184,0.04446839510608136,0.149172396856581,-0.034263666266623694,-0.015748031496062964,0.014814814814814836,-0.035019455252918275,0.05600000000000005,-1.6699999999999995,1916.819320214669,480106.44538591144,75012.61110888381,230502.84872326118,240789.42204174894,1283093.8621490037,369214.29300649156,-0.001267211951809566,-0.005928467175250862,0.17642558170934786,0.1510843430856761,0.015142957803426338,-0.17590747939951257,0
2012-02-29,1.48,2.75,5.13,1.6000000000000005,4.26,-1.9,5.47,2.87,-0.012672167563853436,0.6562198410872369,-2009.77,633.4,539.28,-0.11743395385129862,17.31225512528474,1.8563028862131552,0.12062838975126233,0.14320250469561624,0.07081070318374172,0.08641975308641969,0.027131782945736482,-0.029535864978902926,0.026515151515151603,-1.5399999999999996,1933.6175399817969,461426.1976976629,60229.932832305996,254310.71368913728,242777.09370332758,1365702.789232337,416767.84508982487,0.18576340687269077,0.11139089917715883,0.23533610556301365,0.2573414351616641,0.06066770798329202,0.0682935227923398,0
2012-03-31,1.4700000000000006,2.75,5.5600000000000005,1.7000000000000002,4.2299999999999995,-1.8900000000000001,5.46,2.83,-0.15130554976667338,0.6537176976450038,-918.11,-58.27,513.78,-1.038486179452462,2.412414049433191,1.3807225318471337,-0.07194595473347676,0.0851550004987256,0.23205366739286815,0.04743083003952564,-0.003816793893129722,-0.016129032258064502,0.03396226415094339,-1.0300000000000002,1947.5650995450292,486420.84830625524,68931.34391915283,266601.16930257523,252100.93996983898,1319572.9680517814,440207.80342315824,0.011944018174460336,0.05110985329437501,0.23027327282646426,0.25906605067760835,-0.13802807437158637,0.020734312642048502,0
2012-04-30,1.4899999999999993,2.75,5.64,2.0700000000000003,4.26,-1.85,5.42,2.84,-0.5088181014459471,0.6514076239713471,-583.31,296.71,478.75,-0.7113800180928572,0.8154684095860565,1.2270377780026624,-0.08659900026710421,-0.023155870632932563,0.1528392791520874,0.014814814814814836,-0.035019455252918275,-0.01538461538461533,-0.007299270072992692,-0.9799999999999995,1920.624370277078,523549.77720487426,73099.33392494213,279862.45266053267,293978.5087935773,1150603.6052045592,498868.1940481582,0.21859525281328307,0.24886479393635952,0.08269904963041186,0.1674044677377018,-0.25776301507670263,-0.0004968782879765099,0
2012-05-31,1.4899999999999993,2.75,5.64,1.8499999999999996,4.29,-1.9200000000000004,5.49,2.83,1.4146001089186375,0.6490199024295003,-185.17,181.46,555.96,-0.09365166575096151,-0.6622526219790241,1.0624376197027325,0.06888662449772176,-0.035738169199724945,0.07212528153227149,0.027131782945736482,-0.029535864978902926,0.0,0.030188679245283012,-1.0499999999999998,2077.2254726233555,532113.5527504127,70586.61682966004,257559.2307699623,264359.6175017452,1370455.912496226,522435.36939538043,0.08062414936964912,-0.16772004523983775,0.05943601670034182,0.04796693453959544,-0.1921877042464113,0.08712202006697978,0
2012-06-30,1.4899999999999993,2.75,5.64,1.9900000000000002,4.370000000000001,-1.8800000000000003,5.45,2.78,0.21428592471663435,0.6498619924311178,-610.13,709.56,524.66,0.35554494221033495,5.628245518739815,1.2303690027147545,0.02067972686419073,-0.16159249344473148,0.02660326047794781,-0.003816793893129722,-0.016129032258064502,-0.015037593984962405,0.019157088122605304,-1.0099999999999998,2112.349282296651,578796.2023398838,67356.08013219763,254205.12024174258,271001.979112397,1292025.539232337,469339.0829370471,0.06954783723648994,-0.19496443947574982,0.03638042293223842,0.10082792527986384,-0.24474774833058577,-0.13465957839452813,0
2012-07-31,1.4899999999999993,2.75,5.68,1.79,4.3500000000000005,-1.8800000000000003,5.45,2.84,-0.26910929962276836,0.6475370762774526,-828.36,-522.16,525.71,-1.5714098116676332,3.0356620871090323,1.3144968089024218,-0.023243283415703586,-0.12345400379164162,0.031165967857731403,-0.035019455252918275,-0.01538461538461533,0.05600000000000005,0.0040322580645162365,-1.0099999999999998,2094.5739441370933,601651.6872447386,63336.24696911781,198507.47967210904,277605.0039395582,1232675.9729581822,449931.698803593,0.23523811899298286,-0.055820834309819545,-0.1530574739326409,-0.030103917010014802,-0.002893420746597486,-0.17931422975892208,0
2012-08-31,1.4899999999999993,2.75,5.66,1.7599999999999998,4.42,-1.94,5.51,2.84,0.07470656262930453,0.6485387644433951,-1026.87,592.11,491.68,-0.35375397007301657,0.40974176631292814,1.4123760606875946,-0.08770757955283426,0.0310421722822829,0.14309279148681964,-0.029535864978902926,0.0,0.026515151515151603,0.0652173913043479,-1.0699999999999994,2124.821235102925,597389.9543032688,75495.32866175685,226801.739775727,204469.9127643736,953804.5079823369,304597.6784231582,0.00025786353999923683,0.07965300817211718,0.08164481070471163,0.10534992485878636,-0.21804529319636945,-0.2825613415798923,0
2012-09-30,1.4899999999999993,2.75,5.67,1.87,4.33,-1.8599999999999999,5.43,2.83,-0.311721290158095,0.6477334030379668,-772.11,750.4,510.32,2.258217185532543,0.4668857815943461,1.3018247633045885,-0.05704096528021596,0.014994032104842514,0.15505433057532536,-0.016129032258064502,-0.015037593984962405,0.03396226415094339,0.012295081967213184,-0.9899999999999993,2101.83891945973,478001.44055985555,70134.62761432465,223399.96091003914,231061.903428288,1107681.398607337,472595.6541176027,-0.12777833502364577,0.6377207314070859,-0.07333477111340092,-0.04751167265107048,-0.09723931696406973,0.12359143996867306,0
2012-10-31,1.4899999999999993,2.75,5.6499999999999995,1.88,4.28,-1.8599999999999999,5.43,2.87,0.3597108141103654,0.6471208213292508,-894.65,539.61,469.88,0.44959032907991947,-0.2523899455159274,1.3467165307031992,-0.15749838628702584,0.012343482423044172,0.1150315528198782,-0.01538461538461533,0.05600000000000005,-0.007299270072992692,0.0546875,-0.9899999999999993,2165.2014664448893,504556.24949522543,84174.8351238986,248548.69932358438,252278.0676153531,1180050.2284684482,486333.3034231582,-0.00580780599998465,0.13481692959018088,0.03555761436016214,0.07931680334684077,-0.08096437135736256,-0.12181281607385208,0
2012-11-30,1.5,2.75,5.66,1.7300000000000004,4.24,-1.81,5.38,2.85,-0.22761535461862556,0.6457620011687241,-759.86,1081.92,487.46,-12.94963552021206,0.5785362610881444,1.3356109022971496,-0.061403677674015666,-0.011216566005175288,0.0911383437287232,0.0,0.026515151515151603,0.030188679245283012,0.06896551724137923,-0.9500000000000002,2159.7730477405494,565687.9689362969,66327.79615768282,243027.99845690464,259400.70531003576,1215939.7996490037,457625.02738149156,0.3418993086079498,0.42996007637562905,-0.16289436837812266,-0.07548857838565515,0.052435704349254264,0.468375144150853,0
2012-12-31,1.5,2.75,5.67,1.6600000000000001,4.01,-1.8400000000000003,5.41,2.86,-0.12804793008661383,0.6481003226123824,-1085.29,1257.92,506.47,0.7324335490979204,3.478377486176446,1.4130724377321722,-0.04599822938838549,0.011272228565041953,0.08297918849634378,-0.015037593984962405,0.03396226415094339,0.019157088122605304,0.022900763358778553,-0.9800000000000004,2171.26084345389,570179.6887995355,73537.57574573392,237865.55876700146,274588.5442963436,1209310.415968448,420634.049950936,0.12086733258300497,-0.01424638018657276,0.013389236151744699,0.2586820646549939,-0.07158834402883218,-0.1577802759492778,0
2013-01-31,1.5,2.75,5.66,1.8900000000000006,4.1000000000000005,-1.8599999999999999,5.43,2.88,-0.6759475901187223,0.6472228481478555,-941.62,1090.47,484.94,0.2609796711302297,0.4641207842893349,1.3489885624911977,-0.07332174045976558,0.00998811728184723,0.08795059214141876,0.05600000000000005,-0.007299270072992692,0.0040322580645162365,0.06060606060606055,-1.0,2107.2409560723513,484294.8436497504,61445.28059893069,253851.3197995234,260137.7894932109,1095933.8621490037,439792.29300649156,0.008723895094706169,-0.18086732763187774,0.1012936334869079,0.08035389298831941,-0.14586617980272543,0.19115728003184063,0
2013-02-28,1.4899999999999993,2.75,5.66,2.01,4.109999999999999,-1.8900000000000001,5.46,2.94,0.4079919211860012,0.6464069970991975,-956.78,-169.67,487.43,-1.2678718029681086,-0.523935574717505,1.3698114957811696,-0.0961467141373683,-0.02247050925481686,0.017993504361174084,0.026515151515151603,0.030188679245283012,0.0652173913043479,0.0036900369003689537,-1.0199999999999996,2167.006656999736,600013.6251522725,81181.95074922632,258841.721146168,275351.42020291096,1201572.789232337,454906.84508982487,0.30034581509699043,0.3478671971170144,0.01781681703968374,0.13417380529066314,-0.12017988195825369,0.09151137845526458,0
2013-03-31,1.4899999999999993,2.75,5.67,1.8399999999999999,3.98,-1.8700000000000006,5.44,2.97,-0.010136551535829227,0.6516841638607805,-1562.08,145.99,498.09,-3.505405869229449,0.7014083279781289,1.602664413528091,-0.030538362723344648,-0.12122760070797034,-0.0642616687993357,0.03396226415094339,0.019157088122605304,0.012295081967213184,-0.007299270072992692,-1.0,2173.0024045587797,612161.0670794462,79817.299571412,284204.2932631281,324406.7462829747,919411.9680517814,466845.80342315824,0.25850088295151297,0.15792461068257913,0.06602793231028348,0.2868129183563788,-0.3032503769691478,0.06051233029686598,0
2013-04-30,1.5,2.75,5.699999999999999,1.8399999999999999,3.93,-1.8599999999999999,5.43,2.97,-0.20263086386456242,0.6505446750870888,-1019.14,512.52,507.74,0.7273431970611035,0.7471670295383246,1.3711470108378976,0.06055352480417753,-0.14534738939154979,-0.06135542622161483,-0.007299270072992692,0.0040322580645162365,0.0546875,0.047794117647058876,-1.0,2159.81441012427,631758.5554884828,96073.17930831775,262323.62389149447,307197.76085443015,1321533.6052045592,416120.1940481582,0.2066828847895099,0.3142825542974852,-0.06266945995185869,0.04496672942216673,0.14855680898862755,-0.16587146863087432,0
2013-05-31,1.4899999999999993,2.75,5.68,1.8599999999999994,4.07,-1.9200000000000004,5.49,2.9,-0.46884774972450066,0.6541792862617832,-972.61,1252.45,496.93,5.902072082001543,4.252524707025977,1.3839361139401403,-0.106176703359954,-0.0707596580499048,0.010320678802342886,0.030188679245283012,0.0652173913043479,0.06896551724137923,0.04029304029304037,-1.0499999999999998,2123.0012755102043,592466.5107659043,101984.77780366337,285684.8453442625,326119.93763011805,1030386.9124962258,501279.36939538043,0.11342120061317074,0.4448174793498536,0.10920056908936959,0.233622369074449,-0.2481429697220826,-0.04049496117478424,0
2013-06-30,1.4899999999999993,2.75,5.6,2.4800000000000004,4.109999999999999,-1.8199999999999998,5.39,2.86,-0.2327800447490309,0.6573693567318601,-758.59,544.49,516.54,-0.2326371272337786,0.24332519299165756,1.2751305672421298,-0.01547668966568827,0.07789682519975982,0.12252131139070244,0.019157088122605304,0.012295081967213184,0.022900763358778553,0.026315789473684292,-0.9499999999999993,2101.107642830117,624883.6550479553,112180.52702364195,241096.19187687812,320342.46390350943,955002.5392323369,507318.0829370471,0.07962639098486668,0.6654847907340926,-0.05156830968785442,0.18206687992728154,-0.2608485589226385,0.08092017345398483,0
2013-07-31,1.4899999999999993,2.75,5.59,1.7000000000000002,4.129999999999999,-1.8599999999999999,5.43,2.89,0.2896485829903718,0.6580653390503431,-906.6,132.56,599.72,-1.253868546039528,0.09445168767202672,1.3553412899053443,0.14078103897586125,0.046611390074203785,0.14964750824990714,0.0040322580645162365,0.0546875,0.06060606060606055,-0.004016064257028162,-0.9899999999999993,2129.794038633747,639752.6426860783,104456.02382113035,197607.1367420571,235532.79179098803,1321684.9729581822,502103.698803593,0.06332726434429681,0.6492297668357612,-0.004535561740741989,-0.15155422831546073,0.07220794592628899,0.11595537753558993,0
2013-08-31,1.4899999999999993,2.75,5.569999999999999,1.7700000000000005,4.25,-1.9,5.47,2.91,0.1770661173230718,0.6573214798687959,-1162.78,-726.33,600.31,-2.226680853219841,0.13235365723022396,1.4801840158907797,0.22093638138626726,-0.02392549272313982,0.14619899795767966,0.0652173913043479,0.06896551724137923,0.0036900369003689537,0.08163265306122458,-1.0299999999999994,2160.2942125298405,608807.0239901992,73763.93645161667,274973.26793466916,229164.78371840814,967003.5079823369,426827.6784231582,0.019111586334333408,-0.022933766112832932,0.2123948793628152,0.12077508431517914,0.013838265482641665,0.40128342616647794,0
2013-09-30,1.4899999999999993,2.75,5.529999999999999,1.9900000000000002,4.04,-1.8000000000000003,5.37,2.91,-0.68268101691919,0.6564584059342063,-857.57,-128.0,584.5,-1.1705756929637527,0.11068371087021278,1.3446146056443868,0.14535977425928825,-0.014771389476053942,0.12190695600246793,0.012295081967213184,0.022900763358778553,-0.007299270072992692,0.06882591093117418,-0.9299999999999997,2094.07680299719,591513.4347776192,100938.27362589665,219820.15427510688,230077.8896097151,1143217.398607337,521010.6541176027,0.23747207557536565,0.43920737956952527,-0.016024204392648955,-0.004258658844114915,0.032081427064387436,0.10244486926228102,0
2013-10-31,1.4899999999999993,2.75,5.59,2.1499999999999995,3.9099999999999997,-1.8700000000000006,5.44,2.94,0.11203479231046333,0.6566350123976474,-1022.77,1128.46,643.33,1.091251088749282,0.14320684066394684,1.4051729602104361,0.3691368008853326,-0.01944594610361361,0.18162909177584496,0.0546875,0.06060606060606055,0.047794117647058876,0.011111111111111072,-1.0,2116.314864228536,546362.5289895752,73185.67207239504,291648.4409005791,267429.74685337394,1150981.2284684482,560981.3034231582,0.08285751992205848,-0.13055164331867597,0.17340562108870006,0.06005943909925038,-0.02463369719247277,0.15349144192794228,0
2013-11-30,1.4899999999999993,2.75,5.63,1.54,3.9099999999999997,-1.9,5.47,2.97,0.04570382442531948,0.6565140727710759,-979.21,1118.33,643.27,0.033653135167110104,0.2886715973995211,1.3844254346878766,0.31963648299347636,-0.01602504644612801,0.23227725833995305,0.06896551724137923,0.0036900369003689537,0.04029304029304037,-0.03584229390681004,-1.0299999999999994,2136.610558771709,606935.2988147913,78860.87526595584,245582.20228199076,252207.46425214023,1022510.7996490037,603748.0273814915,0.072915338744175,0.18895666423889312,0.01050991589983008,-0.027730229373502113,-0.15907777675822088,0.319307273983918,0
2013-12-31,1.4899999999999993,2.75,5.59,1.8499999999999996,3.9299999999999997,-1.8700000000000006,5.44,2.95,0.04580591892362661,0.6612741045789872,-820.04,1559.28,537.25,0.23957008394810475,-0.24440472131872593,1.2990932699181537,0.060773589748652324,0.013702838155781993,0.23512821669327932,0.022900763358778553,-0.007299270072992692,0.026315789473684292,0.08955223880597019,-1.0,2167.8611295052506,694826.7598969783,69205.70454346927,254452.65808698334,270608.57485034614,795543.415968448,429682.049950936,0.2186101566681138,-0.058906907908450545,0.06973308538639511,-0.014494302579870721,-0.3421511917340464,0.021510384147587214,0
2014-01-31,1.4899999999999993,2.75,5.54,1.9099999999999993,3.87,-1.9100000000000006,5.48,2.95,-0.3491630155745466,0.6557272664097817,-997.93,-240.77,472.56,-1.220794703201372,0.05980119368747472,1.3631943281822085,-0.025528931414195544,-0.040886505366793835,0.23906202658769082,0.06060606060606055,0.047794117647058876,-0.004016064257028162,-0.0357142857142857,-1.04,2137.738504945276,617844.6086576467,75179.52027157215,251983.08937942536,248488.1341640427,1392266.8621490037,536172.2930064916,0.2757612779880878,0.22351984625619048,-0.00735954582222953,-0.044782633664503524,0.27039314162528405,0.21914890627375638,0
2014-02-28,1.4899999999999993,2.75,5.6,1.63,4.0,-1.94,5.51,2.96,-0.7317740598672967,0.6553799127727923,-963.02,1189.94,518.55,-8.013261036128956,0.0065218754572629045,1.3925966693165373,0.0638450649324005,-0.06567200054941291,0.2715394854776956,0.0036900369003689537,0.04029304029304037,0.08163265306122458,-0.03308823529411764,-1.0699999999999994,2078.253502574542,655803.2612695921,65447.79010727215,243165.86434451572,254359.3961910328,1277720.789232337,459263.84508982487,0.09298061540379376,-0.19381353240152488,-0.06056155372572314,-0.07623720987677773,0.06337360556296345,0.009577785093868307,0
2014-03-31,1.4899999999999993,2.75,5.529999999999999,1.7799999999999994,3.91,-1.9100000000000006,5.48,2.96,-0.14118909822124917,0.6544164857490274,-1280.85,386.26,533.2,1.6457976573737927,-0.18003559356755094,1.5068357636072254,0.0704892690076091,-0.015673749619779853,0.3205873195615523,-0.007299270072992692,0.026315789473684292,0.06882591093117418,0.02941176470588225,-1.04,2076.8216685496823,651680.5220917608,72637.24385274839,252843.24303234057,268409.2237691289,1108134.9680517814,448723.80342315824,0.06455728261331228,-0.08995613428689941,-0.11034685602638716,-0.17261516030557544,0.2052648938211028,-0.038817956308314194,0
2014-04-30,1.4899999999999993,3.0,5.51,1.71,3.92,-1.9,5.47,3.0,-0.04694442335106776,0.6568912338865806,-1010.78,808.54,496.27,0.5775774603917896,-0.008202994681790532,1.3793056863767876,-0.022590302123133954,0.04898636716818183,0.33453595678057035,0.047794117647058876,-0.004016064257028162,0.011111111111111072,0.010526315789473717,-1.0299999999999994,2082.1135534395303,588415.4549079948,82489.77827026945,293991.5601742356,304515.5937696194,1265318.6052045592,479736.1940481582,-0.06860706547452233,-0.14138598447394446,0.12072087070526294,-0.008731076285682038,-0.0425376999711623,0.15287890592648723,0
2014-05-31,1.4899999999999993,2.75,5.54,1.9800000000000004,4.03,-1.9300000000000002,5.5,3.01,0.27189905046233415,0.6573450537169729,-1144.19,1264.3,517.37,0.009461455547127517,0.17641192255888805,1.4214737214339388,0.04113255388082826,0.06653533711649384,0.3466765904430378,0.04029304029304037,0.08163265306122458,-0.03584229390681004,0.0035211267605634866,-1.0599999999999996,2121.199194324194,653008.0205383039,78657.1516768775,293296.8132883581,314825.1505039596,1321330.912496226,509867.36939538043,0.10218553905120342,-0.2287363529064621,0.026644633301857068,-0.0346338442483356,0.28236383485806926,0.01713216326927336,0
2014-06-30,1.4899999999999993,9.0,5.4799999999999995,1.96,3.9899999999999998,-1.9200000000000004,5.49,2.98,-0.36000636436803796,0.660149647484748,-913.79,1167.36,511.35,1.1439512204080882,0.204590094781107,1.3504748170535261,-0.010047624578928938,0.08593828645880097,0.28497153542871656,0.026315789473684292,0.06882591093117418,0.08955223880597019,0.01831501831501825,-1.0499999999999998,2088.499172772394,615511.2675634839,83686.36468433306,260945.8911737857,335611.6989477179,1171191.539232337,491742.0829370471,-0.01499861199562369,-0.25400274981150484,0.08233103618262172,0.0476653480720175,0.2263753143251117,-0.030702631197029095,0
2014-07-31,1.4899999999999993,2.75,5.42,1.8200000000000003,3.94,-1.9700000000000002,5.54,3.02,-0.781499134456286,0.6606907112791631,-975.97,811.71,512.49,5.123340374170187,0.07651665563644383,1.3850192910062094,-0.14545121056493038,-0.0029407849354347038,0.27297018288374386,-0.004016064257028162,0.011111111111111072,-0.0357142857142857,0.06854838709677424,-1.0999999999999996,2028.590699527577,595812.1190089505,97255.88702850077,243756.51305884952,226673.18517378005,1167958.9729581822,383467.698803593,-0.0686836141741255,-0.06892983792834229,0.23354104045863822,-0.037615172604373526,-0.11631062102183998,-0.2362778849920535,0
2014-08-31,1.4899999999999993,2.75,5.46,1.7000000000000002,3.83,-1.94,5.51,3.13,1.193989188376066,0.6587926278664996,-1538.58,88.75,474.64,-1.1221896383186705,0.3231909733569549,1.6148220964802915,-0.20934184004930778,-0.07794362301418334,0.32980227330424894,0.08163265306122458,-0.03584229390681004,-0.03308823529411764,0.007547169811320753,-1.0699999999999994,2162.797352834522,560130.9892413036,76373.07622072584,284501.87805919396,274727.89306828857,1058157.507982337,449046.6784231582,-0.07995314250789454,0.035371482252991804,0.034652859880141884,0.19882247442463585,0.09426439433523237,0.052056136757776095,0
2014-09-30,1.4899999999999993,2.75,5.359999999999999,1.5700000000000003,3.9000000000000004,-1.94,5.51,3.04,0.4678382639337315,0.6573853527722677,-991.24,726.37,503.23,-6.674765625,0.15587065778886844,1.3724058127827121,-0.1390419161676646,-0.1260250964489602,0.39111161029393005,0.06882591093117418,0.08955223880597019,0.02941176470588225,0.030303030303030276,-1.0699999999999994,2232.9591489624886,624115.4313592021,102863.80101745357,270954.19697763055,266284.2470006512,1046715.3986073369,483197.6541176027,0.055116240248777704,0.019076286153787647,0.23261762721960855,0.15736565322445184,-0.08441264112806401,-0.07257625098673093,0
2014-10-31,1.4899999999999993,2.75,5.4799999999999995,1.71,3.83,-2.0100000000000002,5.58,3.12,-0.4755906852880802,0.6571223182425842,-1164.44,791.34,593.01,-0.2987434202364284,0.13851599088749178,1.4466945683738879,-0.07821802185503557,-0.20100506498812098,0.2663331824064432,0.011111111111111072,-0.0357142857142857,0.010526315789473717,0.0293040293040292,-1.1399999999999997,2178.814942424517,540659.4916819348,82680.71437959882,288296.30054575804,295997.3057164459,1130924.2284684482,407052.3034231582,-0.010438192601142426,0.12973908742426143,-0.011493770871772835,0.10682266725823486,-0.017426000966748068,-0.2743923889454274,0
2014-11-30,1.4899999999999993,2.75,5.3999999999999995,1.4100000000000001,3.9099999999999997,-1.98,5.55,3.1,-0.48588162425467757,0.6566880336776548,-718.18,1279.1,564.28,0.1437589977913496,-0.26657203255685713,1.263877661997913,-0.12279447199465232,-0.2674142288522152,0.1494486090519911,-0.03584229390681004,-0.03308823529411764,0.0035211267605634866,0.08921933085501865,-1.1099999999999994,2139.305895899147,531048.1043389551,72890.72949623967,257676.9968944833,263543.7753448632,1025227.7996490037,370031.02738149156,-0.12503341727532868,-0.0757047870643337,0.04924947532885415,0.04494835680751175,0.0026571846487417616,-0.3871101674876707,0
2014-12-31,1.4899999999999993,2.75,5.29,1.9300000000000006,3.9,-1.9899999999999998,5.56,3.07,0.8887299992542609,0.657027254977449,-916.34,1396.34,556.28,-0.10449694730901449,0.11743329593678364,1.3404316974402795,0.035421126105165124,-0.43365755275868434,-0.0027236577947511442,0.08955223880597019,0.02941176470588225,0.01831501831501825,0.03424657534246567,-1.1199999999999992,2265.2306885164953,667486.3479609146,87983.27787246498,283690.3569111725,307458.8478235392,583759.415968448,498526.049950936,-0.03934853047415365,0.27132984849827224,0.11490427745578669,0.13617555538870962,-0.26621300076022447,0.1602207958369708,0
2015-01-31,1.4899999999999993,2.75,5.38,1.6899999999999995,3.84,-2.0000000000000004,5.57,3.12,-0.0069611223607589385,0.655066194726553,-619.16,97.6,564.21,-1.4053661170411595,-0.37955568025813435,1.257789990840203,0.1939436262061962,-0.5466083414635572,-0.012065061298454194,-0.0357142857142857,0.010526315789473717,0.06854838709677424,0.03703703703703698,-1.13,2263.467637440612,505331.07635878347,62571.63358795684,284050.3890042367,274317.16394147696,1190353.8621490037,369412.29300649156,-0.1821065211579891,-0.16770373950341322,0.1272597288325401,0.1039447209997677,-0.14502463966451196,-0.31101942822319806,0
2015-02-28,1.4899999999999993,2.75,5.31,1.5999999999999996,3.92,-2.0100000000000002,5.58,3.13,-1.0653229002871396,0.6539005349450107,-745.39,119.82,521.2,-0.899305847353648,-0.22598699923158394,1.3301355301621045,0.005110404011185121,-0.4647641448758706,0.04011785158127412,-0.03308823529411764,0.0035211267605634866,0.007547169811320753,0.1216730038022813,-1.1399999999999997,2166.7496627368173,522538.9274124565,62940.94063805963,261385.6101885414,261194.98205221264,1081354.789232337,330849.84508982487,-0.2032077937507426,-0.038303042243346574,0.07492723492723496,0.026873730491348002,-0.15368459342199325,-0.2796083370657758,0
